customer_id,churned,ltv_actual,monthly_charges,tenure_months,churn_probability,predicted_ltv,revenue_at_risk,risk_tier
CUST100105472,0,926.44,93.2,62,0.0896,916.62,82.16,low
CUST100091545,1,65.36,94.55,2,0.9344,80.13,74.88,critical
CUST100178119,0,709.01,103.95,69,0.145,463.89,67.24,low
CUST100022027,1,15.3,65.7,21,0.918,70.23,64.48,critical
CUST100195984,0,837.0,106.14,41,0.2465,730.51,180.05,low
CUST100082900,0,396.83,43.28,25,0.0673,578.96,38.98,low
CUST100067310,0,1195.77,71.44,58,0.0471,925.81,43.63,low
CUST100056897,0,830.79,117.0,40,0.1396,1061.96,148.21,low
CUST100088709,0,1317.72,92.08,17,0.0955,890.18,85.03,low
CUST100052974,0,655.75,75.15,13,0.3079,318.01,97.91,medium
CUST100140630,1,113.36,95.21,23,0.849,112.42,95.44,high
CUST100178431,1,81.1,102.85,40,0.8847,146.81,129.88,critical
CUST100028779,1,41.12,82.78,4,0.945,58.22,55.02,critical
CUST100140402,0,1739.88,133.07,69,0.0488,1634.52,79.7,low
CUST100118264,0,1283.19,126.28,12,0.0488,1464.49,71.43,low
CUST100134738,0,1122.43,81.56,64,0.057,939.56,53.56,low
CUST100063720,1,102.07,70.93,36,0.9293,106.91,99.36,critical
CUST100085956,0,1003.12,103.92,70,0.0534,1153.77,61.64,low
CUST100013841,0,625.61,77.16,55,0.0485,996.17,48.31,low
CUST100058462,1,124.4,88.87,31,0.0555,1112.66,61.8,low
CUST100187331,0,688.45,106.57,24,0.1397,895.03,125.02,low
CUST100095827,0,1724.53,113.83,65,0.0466,1488.93,69.39,low
CUST100172499,1,90.2,113.76,32,0.3724,692.23,257.77,medium
CUST100147845,0,898.15,94.69,39,0.0669,1011.44,67.67,low
CUST100142204,0,1205.83,76.61,12,0.0528,1006.63,53.13,low
CUST100092317,1,61.02,96.1,20,0.931,93.83,87.35,critical
CUST100077225,0,626.31,86.07,57,0.2212,481.46,106.49,low
CUST100036460,0,1082.04,95.5,57,0.0645,1050.41,67.77,low
CUST100025213,0,1406.89,134.22,46,0.0914,1190.9,108.9,low
CUST100116923,1,133.6,106.29,11,0.9285,114.06,105.9,critical
CUST100042814,1,122.1,136.62,52,0.9117,148.81,135.68,critical
CUST100041389,0,509.01,80.12,48,0.1377,634.28,87.35,low
CUST100084452,0,752.52,60.71,15,0.0696,693.84,48.26,low
CUST100116728,0,624.8,79.47,35,0.2087,428.99,89.54,low
CUST100091310,0,480.92,78.74,14,0.2845,365.63,104.03,low
CUST100136263,0,1299.5,91.75,48,0.0489,1080.62,52.89,low
CUST100124450,1,58.0,46.27,5,0.879,43.02,37.81,critical
CUST100016309,1,88.51,76.91,45,0.4064,248.41,100.94,medium
CUST100089866,1,159.01,126.03,16,0.9052,164.79,149.16,critical
CUST100103743,1,141.34,84.51,32,0.7447,216.8,161.45,high
CUST100186451,0,783.08,88.63,57,0.0524,1050.4,55.01,low
CUST100014347,1,127.38,97.73,47,0.3951,740.21,292.43,medium
CUST100062211,0,916.59,103.17,31,0.0489,1300.02,63.54,low
CUST100074012,0,508.82,65.91,62,0.0483,846.22,40.85,low
CUST100166493,0,1248.63,103.76,35,0.1151,951.68,109.51,low
CUST100197222,0,608.02,41.12,49,0.0486,520.69,25.3,low
CUST100164520,1,226.59,137.33,55,0.9406,52.38,49.26,critical
CUST100160253,0,1416.24,92.27,11,0.0571,959.54,54.79,low
CUST100015187,0,569.29,80.45,59,0.0776,896.71,69.54,low
CUST100048452,0,725.57,93.84,11,0.1323,754.32,99.77,low
CUST100116140,0,1837.29,124.16,57,0.047,1571.53,73.91,low
CUST100070395,0,1825.13,111.75,53,0.0536,1320.9,70.78,low
CUST100148517,1,98.17,75.96,31,0.8715,95.17,82.94,critical
CUST100100518,0,549.25,74.41,30,0.0586,961.31,56.31,low
CUST100109152,0,164.82,48.41,32,0.5932,163.87,97.21,medium
CUST100184674,0,885.66,91.59,57,0.0522,1126.42,58.84,low
CUST100056890,1,34.08,47.3,9,0.9256,32.32,29.91,critical
CUST100162023,1,82.24,105.28,16,0.5463,250.89,137.06,medium
CUST100089218,0,1730.17,107.78,19,0.0607,1170.08,71.03,low
CUST100069601,1,94.6,98.32,62,0.7767,366.25,284.45,high
CUST100017960,0,1295.53,97.59,57,0.0522,1198.29,62.57,low
CUST100184189,1,34.07,67.84,26,0.9391,57.52,54.02,critical
CUST100151165,0,1389.0,99.61,58,0.0546,1170.46,63.89,low
CUST100049047,0,1087.61,78.92,67,0.0474,980.45,46.49,low
CUST100102682,1,122.61,96.34,25,0.3222,508.83,163.93,medium
CUST100096121,0,532.66,61.26,63,0.0515,669.7,34.51,low
CUST100108588,0,952.08,78.03,55,0.0461,994.49,45.83,low
CUST100154698,1,62.48,96.51,31,0.798,185.31,147.88,high
CUST100099258,0,934.56,90.15,60,0.0733,997.42,73.15,low
CUST100181211,1,95.07,97.1,33,0.6791,321.39,218.25,high
CUST100130925,0,753.81,103.22,62,0.0821,1050.92,86.27,low
CUST100134029,1,90.62,62.65,20,0.9079,67.15,60.96,critical
CUST100155820,0,1497.38,106.01,70,0.0979,951.67,93.2,low
CUST100107235,0,668.96,76.94,45,0.0949,792.69,75.24,low
CUST100107288,0,1428.63,84.85,29,0.0588,983.61,57.84,low
CUST100055181,0,1202.3,121.62,53,0.0536,1430.86,76.63,low
CUST100179243,1,198.11,126.44,52,0.8671,335.6,291.0,critical
CUST100131156,0,669.42,48.82,54,0.0464,635.07,29.45,low
CUST100197315,1,79.6,108.88,54,0.2902,801.19,232.52,low
CUST100198138,0,760.86,49.15,37,0.0549,574.96,31.55,low
CUST100099058,1,70.5,108.79,19,0.7801,285.78,222.93,high
CUST100184826,0,1254.57,94.06,43,0.121,829.86,100.42,low
CUST100072554,0,322.04,91.49,35,0.7013,237.0,166.21,high
CUST100151591,1,164.54,124.27,10,0.8304,291.83,242.34,high
CUST100101436,0,1454.04,95.06,72,0.0558,1010.77,56.36,low
CUST100164764,0,1058.07,93.1,53,0.0616,1001.21,61.71,low
CUST100050313,0,432.34,55.06,18,0.0829,528.55,43.81,low
CUST100015418,0,766.05,88.42,25,0.0602,993.33,59.84,low
CUST100007569,0,455.88,85.69,38,0.3842,623.24,239.42,medium
CUST100111770,0,1073.46,77.19,64,0.0886,790.16,70.04,low
CUST100073488,1,64.31,118.28,34,0.9318,46.48,43.31,critical
CUST100145263,1,68.69,114.72,23,0.7341,257.28,188.87,high
CUST100199591,0,127.26,43.62,43,0.4877,85.84,41.87,medium
CUST100024145,1,100.69,105.49,27,0.81,199.53,161.61,high
CUST100098796,1,100.5,66.76,13,0.6888,135.66,93.44,high
CUST100120020,1,58.31,57.01,30,0.6816,86.61,59.03,high
CUST100194536,0,617.51,67.18,13,0.2315,383.22,88.72,low
CUST100179664,0,608.62,62.99,45,0.0513,739.22,37.93,low
CUST100032271,0,984.23,82.64,52,0.0645,799.36,51.58,low
CUST100195180,0,609.87,54.13,30,0.0847,568.28,48.15,low
CUST100184016,0,660.58,78.82,6,0.2453,431.86,105.94,low
CUST100093613,0,371.65,95.29,69,0.5301,323.84,171.65,medium
CUST100090702,1,37.57,81.5,34,0.6251,242.55,151.62,high
CUST100106926,1,60.97,86.38,28,0.9408,42.75,40.22,critical
CUST100074290,1,89.33,85.11,68,0.062,1058.65,65.64,low
CUST100159280,0,977.95,77.71,36,0.0825,822.24,67.82,low
CUST100063871,0,837.21,95.39,41,0.175,749.3,131.16,low
CUST100083067,0,690.47,56.97,50,0.0505,742.06,37.51,low
CUST100185627,0,920.12,82.26,33,0.3099,509.82,158.0,medium
CUST100171320,1,35.21,78.05,11,0.9322,76.0,70.85,critical
CUST100135208,0,942.66,116.32,49,0.0553,1342.26,74.2,low
CUST100015698,0,899.97,67.69,4,0.0747,793.72,59.27,low
CUST100032331,0,579.41,72.89,6,0.1307,643.14,84.07,low
CUST100101535,0,491.13,57.38,63,0.0465,696.96,32.37,low
CUST100136884,0,1371.25,97.35,52,0.0507,1148.63,58.27,low
CUST100046174,0,1604.77,123.56,54,0.076,1229.04,93.39,low
CUST100115346,0,618.19,94.53,4,0.1838,584.72,107.46,low
CUST100197939,0,632.92,89.46,25,0.0949,702.05,66.65,low
CUST100069511,1,120.66,94.1,21,0.9463,80.33,76.01,critical
CUST100029959,0,1105.67,136.83,44,0.0975,1206.27,117.63,low
CUST100171450,1,92.31,102.68,29,0.9157,120.02,109.9,critical
CUST100007985,1,46.56,64.2,6,0.9291,58.39,54.25,critical
CUST100095281,0,932.06,74.02,2,0.0717,805.09,57.74,low
CUST100198872,1,44.53,91.22,3,0.947,83.09,78.68,critical
CUST100046545,0,1012.67,63.93,58,0.0526,777.2,40.87,low
CUST100120913,0,610.24,66.38,9,0.054,787.82,42.57,low
CUST100125335,0,919.12,70.03,72,0.0646,770.39,49.76,low
CUST100180167,0,1033.59,112.02,11,0.0565,1197.06,67.59,low
CUST100139710,0,632.19,53.16,42,0.0499,680.92,33.95,low
CUST100186519,1,78.96,78.47,15,0.1155,876.62,101.25,low
CUST100157969,0,915.36,53.65,40,0.0462,658.28,30.38,low
CUST100150546,0,1557.49,96.38,38,0.0475,1276.5,60.64,low
CUST100046068,0,557.42,111.84,12,0.714,346.47,247.39,high
CUST100119583,0,911.19,121.56,15,0.0525,1254.25,65.81,low
CUST100120988,0,1204.81,109.61,29,0.1886,1014.31,191.29,low
CUST100029912,0,179.71,81.37,63,0.3655,182.52,66.7,medium
CUST100108495,0,1071.59,93.43,14,0.0552,1076.74,59.47,low
CUST100082785,0,884.47,95.85,35,0.178,859.55,152.97,low
CUST100161929,1,53.52,50.38,10,0.8526,70.69,60.27,critical
CUST100027602,0,800.41,87.73,52,0.0489,1030.65,50.43,low
CUST100038788,0,1830.38,109.73,49,0.0484,1498.31,72.53,low
CUST100094949,1,73.51,76.31,17,0.9242,50.43,46.61,critical
CUST100090155,0,522.65,36.14,15,0.0481,443.7,21.35,low
CUST100167993,1,95.21,62.91,20,0.9375,57.9,54.28,critical
CUST100017606,0,1228.24,84.82,71,0.0487,1162.62,56.67,low
CUST100094355,0,1657.3,109.71,23,0.0541,1318.85,71.35,low
CUST100147243,0,670.05,64.84,32,0.0473,829.32,39.24,low
CUST100126783,1,87.15,54.77,21,0.1773,451.38,80.02,low
CUST100120908,0,1142.77,103.8,56,0.0495,1196.75,59.3,low
CUST100151834,0,419.44,48.43,13,0.1659,370.62,61.49,low
CUST100191734,0,371.99,53.84,8,0.3682,216.39,79.67,medium
CUST100120437,0,557.32,53.19,63,0.047,685.92,32.26,low
CUST100101086,1,167.18,105.9,14,0.8711,129.35,112.68,critical
CUST100166128,0,1132.35,81.87,53,0.0579,934.52,54.15,low
CUST100007887,0,1036.98,91.41,44,0.0722,972.16,70.18,low
CUST100178686,1,53.8,85.01,15,0.853,148.56,126.72,critical
CUST100116323,0,693.86,93.42,7,0.1737,777.74,135.06,low
CUST100008859,1,115.32,75.13,3,0.881,103.11,90.84,critical
CUST100100876,0,970.45,59.57,59,0.0618,626.75,38.76,low
CUST100149015,1,46.7,93.26,3,0.6693,307.33,205.71,high
CUST100039543,0,1100.22,115.41,6,0.2132,642.75,137.02,low
CUST100118869,0,389.87,49.36,25,0.0605,550.09,33.3,low
CUST100075990,0,1553.28,115.88,2,0.0603,1233.2,74.31,low
CUST100042599,0,633.86,48.3,22,0.0494,596.65,29.49,low
CUST100019276,0,563.45,69.48,46,0.1404,597.76,83.93,low
CUST100017127,0,470.97,115.69,18,0.6408,449.43,287.98,high
CUST100034160,1,39.91,124.05,1,0.9367,46.74,43.78,critical
CUST100118423,0,313.36,84.14,10,0.7314,147.86,108.14,high
CUST100130122,0,904.95,95.92,70,0.0524,1137.09,59.58,low
CUST100081046,0,364.93,51.02,29,0.4088,191.63,78.34,medium
CUST100104077,1,26.98,116.32,8,0.438,766.4,335.69,medium
CUST100008329,0,1572.0,120.95,46,0.0561,1334.15,74.86,low
CUST100045011,0,513.08,52.69,55,0.0723,521.83,37.74,low
CUST100035754,0,548.86,71.83,45,0.1004,602.36,60.5,low
CUST100199153,1,74.54,92.65,1,0.8429,99.42,83.8,high
CUST100068207,1,131.48,126.35,10,0.8796,343.76,302.38,critical
CUST100184405,0,1080.17,63.24,52,0.048,824.45,39.59,low
CUST100112537,0,912.75,90.64,37,0.0698,959.84,66.99,low
CUST100167663,0,840.26,97.7,5,0.2127,458.88,97.63,low
CUST100034857,0,688.46,132.61,42,0.3372,719.48,242.64,medium
CUST100182169,0,1307.31,94.83,51,0.0522,1093.39,57.12,low
CUST100174790,0,750.39,76.73,29,0.0494,987.41,48.81,low
CUST100112261,0,1048.28,84.71,63,0.0465,1094.16,50.9,low
CUST100148738,0,1520.97,107.2,21,0.0737,1127.78,83.16,low
CUST100042803,0,744.01,98.34,41,0.2172,756.28,164.25,low
CUST100174007,0,849.07,93.7,36,0.1009,926.31,93.45,low
CUST100012896,1,100.94,69.19,1,0.4707,213.87,100.66,medium
CUST100035168,0,1030.6,108.34,32,0.0551,1334.54,73.56,low
CUST100023208,0,1353.11,101.27,46,0.0561,1180.7,66.21,low
CUST100084695,0,534.0,72.01,11,0.0592,804.6,47.65,low
CUST100175215,0,1234.32,80.82,47,0.053,1002.16,53.13,low
CUST100062847,0,1889.59,125.48,47,0.0462,1680.18,77.55,low
CUST100134846,0,25.35,114.02,7,0.9374,43.99,41.24,critical
CUST100193179,0,1556.98,94.92,58,0.0492,1130.8,55.65,low
CUST100071017,0,1049.2,89.56,65,0.0518,1078.02,55.88,low
CUST100149520,0,686.98,51.25,43,0.1011,446.77,45.18,low
CUST100128652,0,919.22,61.2,53,0.072,652.95,47.01,low
CUST100079333,0,1769.03,117.52,45,0.0512,1414.52,72.43,low
CUST100131757,0,1032.13,101.18,66,0.0531,1199.56,63.64,low
CUST100047955,1,33.33,99.19,10,0.8919,110.13,98.22,critical
CUST100088276,1,67.99,104.22,54,0.7428,375.87,279.19,high
CUST100114285,0,1450.25,112.63,34,0.0512,1451.07,74.26,low
CUST100182240,0,735.33,85.13,66,0.0535,1032.32,55.2,low
CUST100029076,0,1158.07,69.63,42,0.0564,854.91,48.25,low
CUST100183859,0,1103.99,102.66,66,0.05,1234.71,61.78,low
CUST100062481,0,809.41,68.66,71,0.0495,853.37,42.26,low
CUST100157715,0,954.38,98.28,50,0.0478,1182.09,56.49,low
CUST100195273,0,1509.67,106.38,55,0.0558,1175.23,65.61,low
CUST100100149,0,524.34,58.06,6,0.1258,519.57,65.37,low
CUST100105469,0,943.93,84.45,66,0.0514,1045.45,53.74,low
CUST100025608,0,562.52,45.02,39,0.1713,340.62,58.35,low
CUST100095063,1,141.38,116.77,9,0.9265,37.74,34.96,critical
CUST100199863,0,924.69,115.94,62,0.0467,1455.09,68.0,low
CUST100142844,0,1660.43,107.37,65,0.0606,1148.34,69.59,low
CUST100085529,1,36.68,110.52,67,0.2721,609.76,165.89,low
CUST100135538,0,531.36,86.86,27,0.1586,700.13,111.01,low
CUST100159885,1,113.94,109.29,39,0.8322,363.24,302.29,high
CUST100146078,0,1013.93,90.87,42,0.0464,1268.52,58.8,low
CUST100146856,1,46.06,65.58,49,0.7198,146.04,105.13,high
CUST100167285,0,869.44,99.07,29,0.0658,936.12,61.62,low
CUST100012048,1,62.76,65.79,10,0.1452,521.76,75.76,low
CUST100165847,0,1036.25,111.12,66,0.0467,1432.07,66.82,low
CUST100020296,1,18.84,85.53,30,0.9368,70.51,66.06,critical
CUST100187753,0,1959.92,143.43,61,0.0594,1671.22,99.19,low
CUST100134929,0,365.88,24.79,46,0.0515,446.26,22.99,low
CUST100064429,0,1096.38,81.01,49,0.047,1018.18,47.87,low
CUST100068169,0,960.68,81.91,5,0.1281,825.43,105.78,low
CUST100053213,0,798.3,82.74,16,0.1104,844.45,93.25,low
CUST100106990,1,111.51,112.87,21,0.4096,604.92,247.75,medium
CUST100023911,0,1678.51,111.28,48,0.048,1444.59,69.35,low
CUST100166345,0,704.46,79.88,49,0.1382,715.8,98.92,low
CUST100166366,0,1300.03,119.71,59,0.1004,1153.4,115.79,low
CUST100051494,0,656.56,98.53,5,0.4126,617.82,254.91,medium
CUST100002131,0,1021.51,68.61,71,0.0463,898.66,41.65,low
CUST100065661,1,114.0,84.16,43,0.8492,153.54,130.39,high
CUST100069774,0,1271.7,92.17,55,0.1105,822.81,90.93,low
CUST100096896,0,1798.96,105.28,49,0.0549,1221.27,67.08,low
CUST100051618,0,1449.45,135.24,60,0.0486,1634.68,79.37,low
CUST100039951,1,50.83,97.67,26,0.5575,297.74,165.98,medium
CUST100080060,0,655.73,37.68,58,0.0468,454.7,21.27,low
CUST100197353,0,465.33,42.04,48,0.0481,464.86,22.36,low
CUST100024677,1,130.82,106.63,53,0.8726,184.86,161.31,critical
CUST100131177,1,33.71,51.62,6,0.6948,84.3,58.57,high
CUST100023865,1,71.14,116.94,11,0.6294,387.75,244.06,high
CUST100039115,0,875.18,73.3,65,0.0469,931.45,43.67,low
CUST100134261,0,448.89,41.0,43,0.0508,430.03,21.84,low
CUST100050793,1,103.76,75.66,29,0.2211,534.65,118.21,low
CUST100035261,1,60.3,54.48,41,0.9295,23.26,21.62,critical
CUST100063281,0,506.37,95.6,10,0.6189,432.62,267.75,high
CUST100083349,1,30.32,57.58,46,0.9166,84.59,77.53,critical
CUST100019195,0,655.17,79.45,25,0.083,859.04,71.3,low
CUST100136370,1,114.54,74.28,29,0.2534,721.7,182.85,low
CUST100030040,0,1137.84,106.39,68,0.0466,1362.27,63.46,low
CUST100191035,0,641.48,50.45,13,0.1695,446.69,75.73,low
CUST100099093,0,342.04,104.08,2,0.8338,112.72,93.98,high
CUST100118861,0,699.75,55.83,54,0.0461,724.77,33.39,low
CUST100104234,0,1047.58,95.74,58,0.0559,1134.72,63.4,low
CUST100169644,1,43.3,111.69,1,0.9413,61.98,58.35,critical
CUST100092164,1,56.65,77.49,2,0.7722,196.89,152.03,high
CUST100191095,1,71.17,109.99,10,0.6313,414.83,261.87,high
CUST100096747,1,68.46,97.59,18,0.6404,330.43,211.62,high
CUST100000976,0,570.38,33.05,7,0.0471,424.08,19.98,low
CUST100027561,0,713.39,64.53,29,0.1016,529.07,53.74,low
CUST100119907,0,212.23,58.69,14,0.7112,189.23,134.58,high
CUST100125107,0,576.6,50.0,43,0.0471,634.01,29.89,low
CUST100098303,1,111.56,76.18,32,0.4734,261.35,123.72,medium
CUST100107901,0,654.89,89.35,33,0.0699,956.31,66.86,low
CUST100021223,1,20.1,74.13,15,0.1704,744.1,126.79,low
CUST100030646,0,989.46,67.98,23,0.0909,712.16,64.71,low
CUST100199240,0,390.27,28.85,60,0.0475,397.41,18.88,low
CUST100146861,0,748.69,78.84,65,0.0462,1006.77,46.52,low
CUST100160311,1,181.53,109.1,6,0.9463,99.06,93.74,critical
CUST100087378,0,1084.19,117.4,56,0.0463,1540.93,71.3,low
CUST100047732,0,805.3,107.28,55,0.1072,1034.69,110.91,low
CUST100022270,0,307.27,93.02,17,0.8152,159.19,129.78,high
CUST100184273,0,1159.54,87.79,62,0.0479,1201.21,57.48,low
CUST100136013,0,913.49,75.69,55,0.0486,937.78,45.59,low
CUST100065870,0,740.9,107.94,52,0.0777,991.17,77.03,low
CUST100014915,1,126.33,108.39,59,0.9379,42.48,39.84,critical
CUST100173623,0,619.34,78.39,66,0.0468,984.36,46.09,low
CUST100101354,0,1883.49,126.42,23,0.0703,1290.78,90.73,low
CUST100081351,0,879.83,74.62,63,0.0491,1039.75,51.09,low
CUST100154536,0,1112.86,112.72,59,0.1056,920.3,97.22,low
CUST100026970,0,300.23,37.89,44,0.047,446.89,21.0,low
CUST100178693,1,31.01,87.47,18,0.7742,172.49,133.54,high
CUST100119159,1,82.85,52.44,5,0.5608,295.43,165.67,medium
CUST100150341,0,591.44,55.54,11,0.054,636.57,34.4,low
CUST100001099,0,261.71,54.0,32,0.4307,188.55,81.21,medium
CUST100030548,0,1411.67,85.59,71,0.0462,1142.93,52.76,low
CUST100177672,0,1489.17,91.9,53,0.0598,1136.33,67.96,low
CUST100137103,0,653.7,86.68,63,0.0675,835.85,56.43,low
CUST100188405,0,1217.39,82.76,37,0.0561,1016.32,56.97,low
CUST100075306,0,1331.43,95.92,67,0.0515,1198.85,61.75,low
CUST100104217,1,133.98,106.3,6,0.756,286.4,216.51,high
CUST100162887,0,1024.9,88.5,57,0.1487,526.0,78.23,low
CUST100132575,1,114.02,86.77,3,0.9298,45.37,42.18,critical
CUST100130733,0,1465.53,94.46,44,0.0865,980.03,84.82,low
CUST100087004,0,1919.17,138.56,50,0.047,1572.85,73.97,low
CUST100066773,1,29.75,94.6,23,0.0659,1057.55,69.69,low
CUST100163319,0,1141.27,65.15,37,0.0471,823.21,38.74,low
CUST100023321,0,1487.8,101.36,56,0.0468,1277.62,59.75,low
CUST100198923,1,71.37,49.57,22,0.649,148.72,96.52,high
CUST100181946,1,20.8,59.77,3,0.9424,42.25,39.82,critical
CUST100084865,0,982.83,71.04,65,0.0767,787.95,60.41,low
CUST100064232,0,553.92,91.14,63,0.2518,464.88,117.08,low
CUST100195520,1,66.85,83.33,19,0.8848,90.01,79.64,critical
CUST100190471,0,857.67,100.14,66,0.1945,740.5,144.03,low
CUST100197300,0,1569.55,96.35,68,0.0469,1316.03,61.7,low
CUST100008086,0,1401.14,90.3,49,0.0607,1032.77,62.67,low
CUST100060454,1,103.84,87.03,30,0.9443,68.37,64.56,critical
CUST100132174,1,104.19,93.75,19,0.9428,73.44,69.24,critical
CUST100156311,0,1605.42,114.39,29,0.0519,1247.83,64.8,low
CUST100043434,1,88.37,93.53,16,0.4944,256.34,126.74,medium
CUST100010243,1,116.21,90.0,23,0.5029,258.47,129.98,medium
CUST100064162,0,1399.99,89.74,46,0.0728,999.73,72.75,low
CUST100072130,0,530.41,63.52,17,0.0531,791.38,42.0,low
CUST100108546,0,853.34,63.38,2,0.0978,524.02,51.23,low
CUST100184481,0,1258.65,132.92,20,0.052,1526.4,79.36,low
CUST100047252,0,759.54,103.54,21,0.5551,534.4,296.62,medium
CUST100131325,0,847.57,92.8,54,0.2217,672.07,149.01,low
CUST100051750,0,805.61,70.27,26,0.0493,900.57,44.41,low
CUST100036430,1,78.14,100.81,10,0.9229,74.74,68.97,critical
CUST100122794,0,1451.95,88.68,51,0.0461,1207.34,55.69,low
CUST100091820,1,64.71,64.91,52,0.477,276.72,131.99,medium
CUST100111009,0,780.16,99.07,63,0.1551,762.65,118.27,low
CUST100070208,1,64.5,57.73,13,0.8915,63.58,56.68,critical
CUST100117348,0,271.09,35.42,65,0.0508,470.58,23.92,low
CUST100101999,0,1633.32,97.16,32,0.0537,1190.48,63.89,low
CUST100176804,1,72.08,107.67,13,0.915,82.68,75.66,critical
CUST100186047,0,1323.65,111.79,22,0.0552,1218.76,67.27,low
CUST100088903,1,137.07,82.09,10,0.8414,120.21,101.14,high
CUST100090599,0,1254.28,100.74,52,0.049,1300.07,63.76,low
CUST100029874,0,1135.73,71.73,63,0.0491,963.97,47.29,low
CUST100083742,0,1139.37,121.1,24,0.0694,1224.46,85.0,low
CUST100095265,0,191.86,113.84,20,0.8784,125.18,109.96,critical
CUST100058721,0,1409.14,93.66,48,0.0717,910.63,65.27,low
CUST100167001,0,1020.12,114.2,69,0.0547,1329.15,72.66,low
CUST100198731,1,30.12,98.06,71,0.095,788.77,74.92,low
CUST100191938,0,1360.23,79.5,23,0.0493,1035.59,51.07,low
CUST100128450,0,1907.14,116.21,67,0.0504,1427.55,72.0,low
CUST100052513,0,1185.78,109.38,57,0.0614,1224.87,75.18,low
CUST100047970,0,981.56,64.47,70,0.0461,813.76,37.54,low
CUST100144933,0,370.69,86.69,2,0.7731,163.8,126.64,high
CUST100147595,1,36.07,56.5,12,0.9055,61.81,55.97,critical
CUST100144016,0,799.65,79.36,12,0.2477,542.05,134.26,low
CUST100088195,0,1023.44,86.59,44,0.0723,944.95,68.34,low
CUST100007861,0,974.12,76.54,39,0.0692,838.28,58.05,low
CUST100095847,0,793.55,59.2,36,0.051,819.32,41.83,low
CUST100193028,0,940.37,110.13,14,0.0492,1323.7,65.15,low
CUST100039867,0,739.94,102.67,10,0.1273,860.85,109.61,low
CUST100027732,0,1057.76,76.2,26,0.0469,1000.16,46.9,low
CUST100003616,1,167.59,108.32,4,0.7549,263.61,199.0,high
CUST100098842,1,20.3,80.88,30,0.2313,533.08,123.32,low
CUST100070015,0,556.59,55.52,6,0.0635,668.66,42.45,low
CUST100113884,0,509.87,62.32,58,0.0467,817.3,38.18,low
CUST100166761,0,1491.54,96.15,21,0.0598,1076.3,64.39,low
CUST100169896,0,132.07,79.73,68,0.8868,55.57,49.28,critical
CUST100084510,0,938.15,65.28,68,0.0551,843.5,46.49,low
CUST100163649,0,600.38,77.51,41,0.2632,433.01,113.96,low
CUST100153524,0,1233.41,81.56,33,0.0497,1021.43,50.76,low
CUST100076244,0,575.95,63.77,39,0.1025,565.11,57.91,low
CUST100171992,0,769.13,70.46,58,0.1609,487.06,78.37,low
CUST100167733,1,26.24,90.07,8,0.9354,79.74,74.59,critical
CUST100079962,0,984.78,125.38,33,0.0651,1278.74,83.2,low
CUST100118426,1,56.94,120.55,5,0.9367,79.05,74.04,critical
CUST100159352,0,1205.12,90.6,49,0.0677,909.09,61.57,low
CUST100170294,0,415.08,54.3,15,0.077,600.56,46.24,low
CUST100065309,0,912.25,69.49,26,0.0819,746.59,61.14,low
CUST100156383,0,487.55,68.62,36,0.14,615.23,86.12,low
CUST100004494,1,172.79,117.17,23,0.9109,162.86,148.35,critical
CUST100076255,1,124.23,106.19,36,0.8243,425.31,350.6,high
CUST100006908,1,54.16,42.07,12,0.7615,64.44,49.07,high
CUST100143659,0,1275.13,126.23,47,0.1966,995.1,195.59,low
CUST100057374,1,168.54,113.79,4,0.912,98.43,89.77,critical
CUST100006219,0,1732.83,120.15,68,0.0468,1632.6,76.37,low
CUST100185394,0,1360.23,124.18,52,0.2263,759.2,171.84,low
CUST100051145,0,1123.8,95.73,11,0.1578,749.76,118.34,low
CUST100052934,0,829.19,114.67,29,0.4716,410.51,193.6,medium
CUST100017613,0,144.94,137.56,2,0.8265,138.96,114.85,high
CUST100192351,1,76.84,89.64,32,0.4001,362.13,144.89,medium
CUST100015437,1,120.38,111.94,56,0.0549,1318.15,72.42,low
CUST100027278,0,923.11,59.48,37,0.0472,756.99,35.76,low
CUST100074404,1,72.23,63.28,24,0.1732,363.3,62.92,low
CUST100040854,1,36.51,78.6,15,0.8201,100.24,82.21,high
